44;80
43;81
42;82
41;83
40;84
39;86
38;89
37;95
36;96
35;100
34;102
33;104
32;105
31;106
30;107
29;114
28;121
27;124
26;125
25;130
24;132
23;135
22;136
21;143
20;153
19;156
18;157
17;170
16;183
15;195
14;197
13;209
12;216
11;224
10;240
9;250
8;252
7;258
6;261
5;272
4;300
3;319
2;355
1;398
0;465
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;8
91;9
90;10
89;11
88;12
87;13
86;14
85;15
84;16
83;17
82;19
81;20
80;22
79;23
78;24
77;25
76;26
75;27
74;28
73;30
72;32
71;33
70;34
69;35
68;36
67;37
66;39
65;40
64;41
63;43
62;45
61;46
60;47
59;49
58;51
57;52
56;54
55;55
54;57
53;60
52;61
51;63
50;64
49;65
48;70
47;73
46;75
45;76
44;78
43;83
42;84
41;85
40;86
39;89
38;92
37;94
36;96
35;97
34;103
33;107
32;108
31;113
30;115
29;116
28;117
27;119
26;123
25;135
24;141
23;143
22;147
21;148
20;150
19;151
18;184
17;187
16;192
15;197
14;213
13;215
12;229
11;237
10;240
9;241
8;243
7;286
6;306
5;337
4;339
3;341
2;344
1;466
0;468
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;12
86;14
85;15
84;16
83;17
82;18
81;19
80;20
79;21
78;22
77;23
76;24
75;25
74;27
73;29
72;31
71;32
70;36
69;37
68;40
67;41
66;42
65;46
64;47
63;52
62;53
61;56
60;57
59;61
58;62
57;63
56;64
55;65
54;67
53;71
52;76
51;78
50;82
49;83
48;84
47;85
46;87
45;92
44;93
43;94
42;95
41;97
40;99
39;104
38;110
37;111
36;118
35;123
34;125
33;127
32;130
31;138
30;139
29;142
28;143
27;147
26;149
25;151
24;155
23;157
22;164
21;166
20;180
19;182
18;185
17;187
16;198
15;201
14;212
13;213
12;214
11;219
10;223
9;227
8;233
7;246
6;253
5;269
4;277
3;283
2;284
1;359
0;499
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;12
86;13
85;15
84;16
83;17
82;18
81;19
80;20
79;21
78;22
77;23
76;24
75;25
74;28
73;29
72;30
71;31
70;32
69;33
68;34
67;36
66;37
65;38
64;39
63;41
62;42
61;45
60;47
59;49
58;51
57;52
56;55
55;57
54;58
53;62
52;63
51;65
50;66
49;67
48;68
47;70
46;72
45;76
44;81
43;84
42;85
41;87
40;92
39;93
38;96
37;97
36;99
35;100
34;104
33;105
32;108
31;110
30;112
29;113
28;116
27;118
26;120
25;124
24;126
23;128
22;129
21;130
20;135
19;138
18;143
17;145
16;146
15;151
14;165
13;175
12;177
11;184
10;197
9;211
8;223
7;238
6;300
5;315
4;349
3;369
2;492
1;520
0;588
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;12
86;13
85;14
84;15
83;17
82;18
81;19
80;20
79;23
78;24
77;25
76;26
75;27
74;28
73;29
72;30
71;31
70;32
69;34
68;35
67;36
66;37
65;38
64;39
63;40
62;44
61;45
60;46
59;50
58;62
57;63
56;64
55;65
54;66
53;70
52;71
51;74
50;76
49;78
48;84
47;85
46;86
45;87
44;89
43;90
42;92
41;93
40;95
39;97
38;98
37;101
36;102
35;103
34;111
33;115
32;116
31;119
30;123
29;126
28;127
27;132
26;136
25;140
24;146
23;151
22;159
21;165
20;169
19;172
18;182
17;186
16;187
15;200
14;209
13;232
12;235
11;238
10;239
9;257
8;273
7;317
6;331
5;342
4;378
3;423
2;432
1;597
0;608
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;12
87;13
86;14
85;15
84;16
83;17
82;19
81;20
80;21
79;22
78;24
77;25
76;26
75;27
74;28
73;29
72;33
71;34
70;36
69;37
68;38
67;39
66;41
65;43
64;47
63;49
62;50
61;52
60;53
59;56
58;59
57;60
56;62
55;63
54;64
53;70
52;71
51;72
50;73
49;75
48;77
47;78
46;80
45;82
44;84
43;85
42;87
41;89
40;91
39;93
38;95
37;103
36;106
35;116
34;118
33;124
32;126
31;131
30;132
29;134
28;145
27;153
26;159
25;163
24;174
23;176
22;178
21;181
20;214
19;216
18;224
17;225
16;227
15;229
14;238
13;241
12;244
11;248
10;259
9;270
8;272
7;273
6;283
5;292
4;333
3;337
2;409
1;445
0;500
99;0
98;1
97;3
96;4
95;5
94;6
93;8
92;9
91;10
90;12
89;14
88;15
87;16
86;17
85;19
84;20
83;21
82;22
81;23
80;25
79;26
78;27
77;28
76;29
75;30
74;31
73;34
72;35
71;37
70;38
69;39
68;41
67;42
66;44
65;46
64;47
63;50
62;51
61;53
60;57
59;58
58;59
57;61
56;62
55;64
54;66
53;67
52;68
51;71
50;72
49;73
48;75
47;76
46;82
45;86
44;87
43;91
42;93
41;94
40;95
39;96
38;99
37;100
36;104
35;105
34;107
33;110
32;111
31;113
30;114
29;120
28;122
27;124
26;135
25;137
24;149
23;157
22;160
21;161
20;166
19;174
18;180
17;181
16;183
15;187
14;201
13;208
12;209
11;251
10;253
9;264
8;271
7;275
6;278
5;283
4;307
3;336
2;355
1;474
0;633
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;12
86;13
85;14
84;15
83;16
82;17
81;18
80;19
79;22
78;25
77;26
76;29
75;30
74;31
73;34
72;36
71;37
70;38
69;39
68;40
67;41
66;42
65;44
64;45
63;48
62;50
61;53
60;54
59;55
58;56
57;57
56;58
55;60
54;61
53;62
52;63
51;66
50;67
49;68
48;69
47;70
46;71
45;75
44;76
43;82
42;86
41;88
40;90
39;92
38;99
37;101
36;102
35;106
34;108
33;110
32;115
31;116
30;121
29;123
28;125
27;127
26;130
25;134
24;144
23;149
22;155
21;157
20;160
19;161
18;167
17;182
16;184
15;197
14;207
13;208
12;211
11;223
10;224
9;235
8;251
7;252
6;254
5;272
4;325
3;380
2;387
1;388
0;463
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;12
86;14
85;15
84;16
83;17
82;18
81;20
80;21
79;22
78;23
77;24
76;25
75;28
74;29
73;32
72;33
71;34
70;35
69;36
68;38
67;40
66;43
65;44
64;45
63;47
62;50
61;52
60;53
59;54
58;55
57;56
56;58
55;61
54;66
53;68
52;69
51;72
50;75
49;77
48;80
47;82
46;86
45;90
44;91
43;94
42;95
41;103
40;106
39;107
38;108
37;109
36;110
35;113
34;116
33;117
32;119
31;120
30;123
29;126
28;128
27;132
26;137
25;140
24;146
23;147
22;151
21;157
20;158
19;169
18;173
17;182
16;185
15;196
14;206
13;216
12;232
11;235
10;240
9;244
8;245
7;261
6;262
5;314
4;318
3;339
2;363
1;386
0;503
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;12
87;13
86;14
85;15
84;16
83;17
82;19
81;20
80;21
79;22
78;23
77;26
76;27
75;28
74;29
73;30
72;31
71;32
70;34
69;37
68;38
67;40
66;42
65;43
64;44
63;45
62;47
61;48
60;49
59;50
58;52
57;53
56;55
55;56
54;57
53;59
52;60
51;61
50;63
49;65
48;66
47;67
46;74
45;76
44;79
43;80
42;84
41;85
40;87
39;88
38;93
37;94
36;95
35;97
34;98
33;106
32;108
31;110
30;111
29;113
28;115
27;123
26;127
25;146
24;147
23;149
22;151
21;152
20;155
19;156
18;157
17;161
16;162
15;164
14;167
13;169
12;170
11;180
10;187
9;189
8;241
7;264
6;266
5;275
4;292
3;293
2;306
1;320
0;483
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;9
90;10
89;12
88;13
87;14
86;15
85;16
84;18
83;19
82;20
81;21
80;22
79;23
78;24
77;26
76;27
75;28
74;29
73;30
72;31
71;33
70;34
69;36
68;39
67;40
66;41
65;42
64;43
63;45
62;48
61;49
60;50
59;51
58;52
57;55
56;60
55;62
54;65
53;66
52;67
51;68
50;72
49;73
48;74
47;75
46;79
45;83
44;86
43;87
42;89
41;95
40;101
39;109
38;121
37;122
36;123
35;125
34;126
33;129
32;130
31;138
30;139
29;141
28;142
27;143
26;146
25;150
24;153
23;154
22;155
21;159
20;164
19;168
18;172
17;173
16;179
15;188
14;192
13;194
12;208
11;209
10;214
9;236
8;262
7;272
6;297
5;305
4;371
3;442
2;451
1;483
0;615
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;11
88;12
87;13
86;14
85;15
84;16
83;17
82;19
81;20
80;21
79;22
78;24
77;25
76;26
75;27
74;29
73;32
72;33
71;34
70;35
69;36
68;38
67;40
66;41
65;42
64;44
63;46
62;47
61;48
60;50
59;51
58;52
57;53
56;57
55;61
54;62
53;64
52;65
51;71
50;72
49;76
48;77
47;78
46;80
45;81
44;82
43;84
42;85
41;88
40;89
39;92
38;93
37;96
36;97
35;99
34;100
33;102
32;106
31;110
30;113
29;114
28;115
27;116
26;117
25;137
24;141
23;142
22;154
21;166
20;170
19;171
18;173
17;174
16;183
15;188
14;192
13;194
12;198
11;208
10;209
9;217
8;239
7;264
6;272
5;281
4;291
3;318
2;359
1;360
0;458
99;0
98;1
97;3
96;4
95;5
94;6
93;7
92;8
91;9
90;11
89;12
88;13
87;15
86;16
85;17
84;18
83;19
82;20
81;21
80;22
79;23
78;24
77;25
76;26
75;27
74;28
73;29
72;30
71;31
70;32
69;33
68;35
67;36
66;39
65;40
64;42
63;43
62;44
61;47
60;50
59;52
58;53
57;54
56;55
55;57
54;61
53;68
52;69
51;71
50;73
49;74
48;77
47;78
46;79
45;81
44;86
43;89
42;90
41;91
40;92
39;93
38;96
37;99
36;102
35;104
34;106
33;110
32;112
31;114
30;115
29;116
28;119
27;122
26;127
25;128
24;129
23;131
22;134
21;138
20;142
19;159
18;161
17;165
16;173
15;186
14;187
13;194
12;202
11;207
10;219
9;233
8;236
7;293
6;320
5;330
4;333
3;336
2;364
1;381
0;415
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;13
86;14
85;15
84;16
83;19
82;21
81;22
80;24
79;25
78;27
77;28
76;29
75;30
74;31
73;32
72;34
71;35
70;36
69;38
68;41
67;42
66;44
65;46
64;47
63;48
62;50
61;51
60;55
59;56
58;57
57;58
56;59
55;60
54;61
53;62
52;63
51;64
50;67
49;68
48;69
47;70
46;71
45;72
44;75
43;76
42;78
41;79
40;82
39;84
38;88
37;90
36;103
35;104
34;105
33;106
32;110
31;113
30;116
29;119
28;124
27;125
26;128
25;133
24;135
23;137
22;144
21;159
20;163
19;192
18;215
17;225
16;226
15;240
14;248
13;261
12;262
11;266
10;267
9;276
8;298
7;322
6;333
5;344
4;355
3;363
2;413
1;487
0;495
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;12
86;13
85;14
84;15
83;16
82;18
81;19
80;20
79;21
78;22
77;23
76;24
75;26
74;28
73;29
72;30
71;31
70;32
69;34
68;36
67;38
66;42
65;43
64;44
63;45
62;48
61;49
60;50
59;51
58;55
57;58
56;62
55;63
54;64
53;66
52;68
51;70
50;73
49;75
48;76
47;77
46;83
45;84
44;85
43;87
42;89
41;93
40;95
39;100
38;104
37;108
36;109
35;117
34;118
33;119
32;124
31;127
30;128
29;130
28;133
27;134
26;135
25;141
24;144
23;150
22;165
21;166
20;167
19;169
18;174
17;177
16;186
15;203
14;204
13;210
12;223
11;224
10;226
9;244
8;252
7;254
6;268
5;341
4;393
3;427
2;431
1;484
0;679
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;12
86;13
85;15
84;16
83;17
82;18
81;19
80;20
79;21
78;22
77;23
76;24
75;25
74;26
73;27
72;28
71;29
70;31
69;32
68;34
67;38
66;39
65;40
64;42
63;43
62;44
61;45
60;46
59;53
58;55
57;57
56;59
55;60
54;61
53;64
52;65
51;68
50;70
49;71
48;73
47;75
46;79
45;80
44;81
43;83
42;85
41;86
40;87
39;91
38;93
37;94
36;96
35;98
34;99
33;101
32;103
31;105
30;110
29;115
28;118
27;120
26;123
25;130
24;131
23;134
22;135
21;136
20;139
19;140
18;141
17;147
16;153
15;156
14;159
13;160
12;164
11;168
10;173
9;187
8;190
7;235
6;244
5;248
4;255
3;258
2;265
1;280
0;304
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;8
91;9
90;10
89;11
88;12
87;13
86;14
85;15
84;17
83;18
82;19
81;20
80;21
79;22
78;23
77;26
76;27
75;28
74;29
73;30
72;31
71;32
70;33
69;34
68;35
67;36
66;37
65;38
64;39
63;44
62;45
61;46
60;48
59;50
58;51
57;52
56;53
55;54
54;55
53;56
52;57
51;58
50;62
49;65
48;68
47;69
46;70
45;77
44;80
43;81
42;82
41;84
40;85
39;86
38;87
37;94
36;95
35;96
34;99
33;100
32;101
31;104
30;105
29;106
28;108
27;110
26;111
25;112
24;117
23;118
22;130
21;133
20;134
19;137
18;138
17;160
16;163
15;177
14;196
13;201
12;202
11;208
10;209
9;286
8;294
7;308
6;319
5;321
4;324
3;352
2;358
1;389
0;571
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;12
86;14
85;15
84;16
83;20
82;21
81;22
80;23
79;24
78;25
77;26
76;27
75;28
74;29
73;30
72;31
71;32
70;33
69;35
68;36
67;37
66;38
65;39
64;40
63;42
62;44
61;46
60;47
59;48
58;50
57;51
56;52
55;53
54;54
53;55
52;56
51;58
50;63
49;64
48;65
47;67
46;69
45;71
44;74
43;78
42;79
41;82
40;83
39;84
38;87
37;88
36;90
35;93
34;100
33;106
32;109
31;110
30;114
29;115
28;118
27;119
26;121
25;123
24;125
23;126
22;127
21;137
20;140
19;141
18;143
17;171
16;173
15;187
14;192
13;195
12;199
11;211
10;220
9;226
8;227
7;236
6;249
5;260
4;263
3;266
2;367
1;472
0;543
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;8
91;9
90;10
89;12
88;14
87;15
86;16
85;17
84;19
83;20
82;21
81;22
80;24
79;25
78;26
77;27
76;29
75;31
74;32
73;33
72;34
71;35
70;37
69;38
68;39
67;40
66;41
65;44
64;45
63;46
62;47
61;48
60;49
59;50
58;52
57;55
56;59
55;62
54;66
53;68
52;69
51;70
50;71
49;73
48;76
47;77
46;79
45;80
44;82
43;84
42;85
41;90
40;92
39;94
38;95
37;106
36;109
35;110
34;111
33;113
32;114
31;116
30;121
29;133
28;134
27;139
26;140
25;144
24;154
23;160
22;161
21;162
20;163
19;164
18;176
17;183
16;189
15;203
14;215
13;223
12;224
11;239
10;257
9;285
8;298
7;300
6;316
5;422
4;470
3;556
2;589
1;864
0;898
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;11
88;13
87;14
86;16
85;17
84;18
83;19
82;20
81;21
80;22
79;23
78;24
77;26
76;27
75;29
74;31
73;32
72;33
71;34
70;36
69;41
68;44
67;45
66;46
65;47
64;48
63;52
62;53
61;55
60;56
59;57
58;59
57;60
56;62
55;63
54;66
53;70
52;73
51;74
50;75
49;81
48;82
47;84
46;85
45;86
44;91
43;92
42;95
41;96
40;98
39;102
38;105
37;107
36;108
35;109
34;113
33;115
32;117
31;119
30;122
29;123
28;126
27;127
26;132
25;133
24;134
23;136
22;137
21;157
20;159
19;165
18;167
17;174
16;176
15;193
14;198
13;200
12;207
11;214
10;220
9;222
8;224
7;226
6;227
5;230
4;262
3;264
2;278
1;367
0;455
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;11
88;12
87;13
86;14
85;15
84;16
83;17
82;18
81;19
80;20
79;21
78;23
77;24
76;25
75;27
74;29
73;30
72;31
71;32
70;33
69;34
68;35
67;38
66;39
65;40
64;41
63;43
62;44
61;45
60;47
59;48
58;49
57;51
56;53
55;54
54;55
53;56
52;57
51;58
50;59
49;62
48;63
47;65
46;66
45;67
44;68
43;69
42;70
41;74
40;77
39;78
38;79
37;80
36;82
35;83
34;89
33;92
32;93
31;95
30;101
29;103
28;104
27;107
26;109
25;111
24;114
23;118
22;120
21;130
20;135
19;139
18;140
17;151
16;164
15;178
14;187
13;192
12;195
11;229
10;244
9;258
8;268
7;281
6;286
5;287
4;325
3;338
2;359
1;399
0;437
99;0
98;1
97;2
96;3
95;4
94;5
93;7
92;8
91;9
90;10
89;11
88;12
87;13
86;14
85;15
84;16
83;17
82;18
81;19
80;20
79;21
78;23
77;24
76;26
75;27
74;28
73;31
72;32
71;35
70;37
69;38
68;39
67;40
66;41
65;42
64;43
63;44
62;45
61;50
60;51
59;54
58;57
57;58
56;59
55;60
54;63
53;64
52;65
51;72
50;78
49;80
48;81
47;83
46;87
45;88
44;89
43;92
42;93
41;95
40;96
39;97
38;102
37;103
36;109
35;111
34;115
33;117
32;121
31;124
30;126
29;130
28;143
27;146
26;153
25;160
24;161
23;167
22;172
21;173
20;175
19;184
18;185
17;188
16;191
15;199
14;201
13;203
12;207
11;216
10;219
9;220
8;224
7;230
6;234
5;239
4;253
3;286
2;289
1;354
0;484
99;0
98;2
97;3
96;4
95;5
94;6
93;7
92;8
91;9
90;10
89;12
88;13
87;14
86;15
85;16
84;17
83;18
82;19
81;20
80;21
79;22
78;23
77;24
76;26
75;28
74;29
73;30
72;32
71;33
70;37
69;40
68;41
67;42
66;43
65;45
64;48
63;49
62;50
61;51
60;52
59;53
58;54
57;57
56;60
55;61
54;62
53;63
52;64
51;69
50;72
49;74
48;76
47;80
46;81
45;82
44;85
43;86
42;88
41;91
40;97
39;102
38;109
37;112
36;115
35;116
34;119
33;129
32;141
31;142
30;143
29;152
28;153
27;159
26;164
25;168
24;175
23;179
22;193
21;194
20;195
19;202
18;210
17;226
16;229
15;242
14;247
13;251
12;257
11;261
10;269
9;278
8;284
7;289
6;301
5;340
4;353
3;358
2;369
1;381
0;393
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;9
90;10
89;11
88;12
87;13
86;14
85;15
84;16
83;17
82;18
81;19
80;20
79;21
78;22
77;27
76;28
75;29
74;30
73;31
72;32
71;33
70;34
69;35
68;36
67;37
66;38
65;40
64;41
63;44
62;45
61;46
60;47
59;48
58;49
57;50
56;53
55;54
54;55
53;56
52;57
51;58
50;60
49;61
48;62
47;64
46;65
45;67
44;70
43;71
42;72
41;75
40;77
39;79
38;80
37;81
36;84
35;85
34;89
33;90
32;91
31;95
30;96
29;99
28;103
27;110
26;117
25;119
24;125
23;126
22;128
21;129
20;130
19;133
18;138
17;140
16;143
15;147
14;149
13;157
12;158
11;176
10;177
9;178
8;185
7;210
6;214
5;229
4;272
3;316
2;328
1;382
0;393
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;12
86;13
85;14
84;15
83;16
82;17
81;19
80;20
79;21
78;22
77;23
76;24
75;25
74;26
73;27
72;28
71;29
70;30
69;31
68;32
67;33
66;34
65;38
64;39
63;40
62;42
61;44
60;47
59;48
58;49
57;52
56;53
55;54
54;55
53;56
52;57
51;59
50;60
49;61
48;62
47;63
46;64
45;65
44;66
43;67
42;68
41;69
40;72
39;74
38;76
37;79
36;81
35;82
34;83
33;86
32;88
31;89
30;95
29;98
28;102
27;113
26;115
25;124
24;132
23;133
22;134
21;138
20;139
19;143
18;144
17;145
16;148
15;149
14;154
13;159
12;163
11;189
10;197
9;241
8;250
7;251
6;253
5;260
4;318
3;379
2;418
1;457
0;495
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;12
86;13
85;16
84;17
83;18
82;19
81;20
80;23
79;24
78;25
77;26
76;28
75;29
74;30
73;33
72;34
71;37
70;40
69;41
68;42
67;43
66;45
65;49
64;50
63;51
62;52
61;54
60;55
59;59
58;63
57;64
56;66
55;69
54;74
53;75
52;81
51;85
50;86
49;88
48;89
47;90
46;91
45;96
44;98
43;99
42;100
41;105
40;106
39;113
38;116
37;118
36;119
35;123
34;125
33;127
32;132
31;134
30;136
29;138
28;140
27;143
26;154
25;164
24;166
23;170
22;181
21;183
20;186
19;189
18;191
17;193
16;200
15;205
14;207
13;208
12;216
11;232
10;234
9;238
8;241
7;243
6;266
5;278
4;280
3;289
2;332
1;393
0;539
99;0
98;1
97;2
96;3
95;4
94;5
93;7
92;8
91;9
90;10
89;12
88;13
87;14
86;15
85;16
84;17
83;18
82;19
81;21
80;22
79;23
78;24
77;25
76;26
75;27
74;28
73;29
72;31
71;32
70;34
69;35
68;36
67;37
66;38
65;39
64;41
63;42
62;43
61;45
60;46
59;47
58;50
57;51
56;54
55;55
54;56
53;60
52;62
51;66
50;70
49;72
48;74
47;75
46;76
45;77
44;78
43;80
42;83
41;85
40;86
39;90
38;92
37;95
36;96
35;103
34;104
33;108
32;110
31;111
30;113
29;116
28;118
27;120
26;130
25;135
24;138
23;139
22;141
21;142
20;160
19;171
18;173
17;175
16;186
15;187
14;193
13;203
12;205
11;209
10;212
9;215
8;227
7;231
6;256
5;277
4;281
3;357
2;374
1;407
0;434
99;0
98;1
97;2
96;3
95;4
94;5
93;6
92;7
91;8
90;9
89;10
88;11
87;12
86;13
85;14
84;15
83;16
82;19
81;20
80;21
79;22
78;24
77;25
76;26
75;27
74;28
73;29
72;31
71;33
70;34
69;35
68;36
67;37
66;38
65;41
64;42
63;43
62;44
61;46
60;47
59;52
58;53
57;54
56;55
55;57
54;58
53;59
52;62
51;64
50;65
49;69
48;70
47;71
46;72
45;73
44;74
43;76
42;77
41;79
40;80
39;82
38;87
37;88
36;90
35;103
34;106
33;108
32;110
31;120
30;122
29;127
28;129
27;135
26;139
25;144
24;146
23;151
22;154
21;156
20;163
19;170
18;185
17;205
16;207
15;211
14;217
13;219
12;220
11;223
10;228
9;231
8;252
7;262
6;267
5;302
4;322
3;387
2;419
1;480
0;650
